,presupuesto,acciones,estado,valor,pred,dif
2017-08-25,45394.10000000003,0,-1,16.59,16.922222,-1.0
2017-08-28,45394.10000000003,0,0,16.71,16.817905,-1.0
2017-08-29,13.990000000024171,2719.0,1,16.69,16.643871,1.0
2017-08-30,13.990000000024171,2719.0,0,16.56,16.852358,1.0
2017-08-31,45666.00000000002,0,-1,16.79,16.865112,-1.0
2017-09-01,13.990000000024146,2719.0,1,16.79,16.746851,1.0
2017-09-05,13.990000000024146,2719.0,0,16.51,16.96047,1.0
2017-09-06,45339.72000000003,0,-1,16.67,17.16913,-1.0
2017-09-07,3.4800000000310405,2718.0,1,16.68,16.791842,1.0
2017-09-08,3.4800000000310405,2718.0,0,16.56,16.87197,1.0
2017-09-11,44741.76000000003,0,-1,16.46,16.87808,-1.0
2017-09-12,44741.76000000003,0,0,16.5,16.79877,-1.0
2017-09-13,0.15000000002963532,2649.0,1,16.89,16.721132,1.0
2017-09-14,0.15000000002963532,2649.0,0,16.5,16.723688,1.0
2017-09-15,42675.54000000003,0,-1,16.11,17.023186,-1.0
2017-09-18,42675.54000000003,0,0,16.75,16.86648,-1.0
2017-09-19,7.640000000028742,4345.0,1,9.82,16.442192,1.0
2017-09-20,41198.24000000003,0,-1,9.48,16.805887,-1.0
2017-09-21,6.290000000026753,4415.0,1,9.33,12.65591,1.0
2017-09-22,40624.29000000003,0,-1,9.2,12.752714,-1.0
2017-09-25,40624.29000000003,0,0,9.04,10.837083,-1.0
2017-09-26,40624.29000000003,0,0,8.97,10.142216,-1.0
2017-09-27,40624.29000000003,0,0,9.02,9.742694,-1.0
2017-09-28,40624.29000000003,0,0,9.0,9.536701,-1.0
2017-09-29,40624.29000000003,0,0,9.33,9.423393,-1.0
2017-10-02,2.290000000031867,3800.0,1,10.69,9.263268,1.0
2017-10-03,2.290000000031867,3800.0,0,10.83,9.270783,1.0
2017-10-04,2.290000000031867,3800.0,0,10.73,9.720183,1.0
2017-10-05,2.290000000031867,3800.0,0,10.72,10.354321,1.0
2017-10-06,2.290000000031867,3800.0,0,14.15,10.734858,1.0
2017-10-09,2.290000000031867,3800.0,0,13.71,10.935928,1.0
2017-10-10,2.290000000031867,3800.0,0,14.45,12.246134,1.0
2017-10-11,2.290000000031867,3800.0,0,14.36,12.917636,1.0
2017-10-12,54570.29000000003,0,-1,14.36,13.227438,-1.0
2017-10-13,54570.29000000003,0,0,14.15,13.209521,-1.0
2017-10-16,54570.29000000003,0,0,13.73,13.02476,-1.0
2017-10-17,3.2600000000320346,4137.0,1,13.19,12.248894,1.0
2017-10-18,3.2600000000320346,4137.0,0,11.67,13.77614,1.0
2017-10-19,47620.130000000034,0,-1,11.51,14.235385,-1.0
2017-10-20,47620.130000000034,0,0,11.39,13.6667595,-1.0
2017-10-23,47620.130000000034,0,0,11.09,13.329084,-1.0
2017-10-24,47620.130000000034,0,0,11.12,12.6696,-1.0
2017-10-25,47620.130000000034,0,0,11.37,12.286241,-1.0
2017-10-26,3.470000000034357,4199.0,1,11.34,12.002187,1.0
2017-10-27,48249.98000000004,0,-1,11.49,12.126129,-1.0
2017-10-30,48249.98000000004,0,0,11.26,12.040679,-1.0
2017-10-31,48249.98000000004,0,0,11.33,11.680985,-1.0
2017-11-01,2.6400000000371193,4331.0,1,11.14,11.55992,1.0
2017-11-02,2.6400000000371193,4331.0,0,10.4,11.717239,1.0
2017-11-03,43269.33000000004,0,-1,9.99,11.871289,-1.0
2017-11-06,43269.33000000004,0,0,10.07,10.045524,-1.0
2017-11-07,43269.33000000004,0,0,10.07,9.9090605,-1.0
2017-11-09,5.970000000036407,4032.0,1,10.73,9.27183,1.0
2017-11-10,5.970000000036407,4032.0,0,10.47,9.296312,1.0
2017-11-13,5.970000000036407,4032.0,0,10.04,9.597682,1.0
2017-11-14,5.970000000036407,4032.0,0,9.56,9.734145,1.0
2017-11-15,38632.530000000035,0,-1,9.58,9.7640505,-1.0
2017-11-16,9.330000000037842,3696.0,1,10.45,9.744752,1.0
2017-11-17,9.330000000037842,3696.0,0,10.38,10.124465,1.0
2017-11-20,9.330000000037842,3696.0,0,11.14,10.682291,1.0
2017-11-21,9.330000000037842,3696.0,0,11.2,11.012569,1.0
2017-11-22,9.330000000037842,3696.0,0,11.25,11.537422,1.0
2017-11-24,41145.81000000004,0,-1,11.13,11.735797,-1.0
2017-11-27,41145.81000000004,0,0,11.37,11.68533,-1.0
2017-11-28,41145.81000000004,0,0,11.59,11.45078,-1.0
2017-11-29,7.89000000004285,3571.0,1,11.52,11.306966,1.0
2017-11-30,35860.73000000004,0,-1,10.04,11.342429,-1.0
2017-12-01,35860.73000000004,0,0,10.15,11.271731,-1.0
2017-12-04,35860.73000000004,0,0,9.99,10.525717,-1.0
2017-12-05,35860.73000000004,0,0,9.87,10.478778,-1.0
2017-12-06,35860.73000000004,0,0,9.68,10.405267,-1.0
2017-12-07,35860.73000000004,0,0,9.35,10.274072,-1.0
2017-12-08,35860.73000000004,0,0,9.26,10.110182,-1.0
2017-12-11,35860.73000000004,0,0,9.49,9.636645,-1.0
2017-12-12,4.37000000004123,3868.0,1,9.27,9.530356,1.0
2017-12-13,4.37000000004123,3868.0,0,9.02,9.70149,1.0
2017-12-14,34274.850000000035,0,-1,8.86,9.870612,-1.0
2017-12-15,34274.850000000035,0,0,9.03,9.869651,-1.0
2017-12-18,34274.850000000035,0,0,9.03,9.615794,-1.0
2017-12-19,34274.850000000035,0,0,8.98,9.57768,-1.0
2017-12-20,34274.850000000035,0,0,9.03,9.270537,-1.0
2017-12-21,34274.850000000035,0,0,9.22,9.098095,-1.0
2017-12-22,5.910000000035986,3733.0,1,9.18,8.986953,1.0
2017-12-26,33789.560000000034,0,-1,9.05,9.051037,-1.0
2017-12-27,33789.560000000034,0,0,8.99,8.987048,-1.0
2017-12-28,33789.560000000034,0,0,9.0,8.812788,-1.0
2017-12-29,5.300000000035931,3779.0,1,8.94,8.695883,1.0
2018-01-02,5.300000000035931,3779.0,0,9.13,9.028628,1.0
2018-01-03,5.300000000035931,3779.0,0,9.2,9.1525135,1.0
2018-01-04,5.300000000035931,3779.0,0,9.3,9.302876,1.0
2018-01-05,5.300000000035931,3779.0,0,9.37,9.382938,1.0
2018-01-08,5.300000000035931,3779.0,0,9.63,9.471599,1.0
2018-01-09,5.300000000035931,3779.0,0,9.29,9.585288,1.0
2018-01-10,35074.420000000035,0,-1,9.28,9.715604,-1.0
2018-01-11,35074.420000000035,0,0,9.57,9.533393,-1.0
