,presupuesto,acciones,estado,valor,pred,dif
2017-12-28,0.9660131963411267,27352.0,1,3.6,4.075407,1.0
2017-12-29,0.9660131963411267,27352.0,0,3.55,4.1752324,1.0
2018-01-02,0.9660131963411267,27352.0,0,3.5,4.4226832,1.0
2018-01-03,0.9660131963411267,27352.0,0,3.65,4.529817,1.0
2018-01-04,0.9660131963411267,27352.0,0,3.725,4.585414,1.0
2018-01-05,0.9660131963411267,27352.0,0,3.65,4.791451,1.0
2018-01-08,0.9660131963411267,27352.0,0,3.7,4.9997063,1.0
2018-01-09,0.9660131963411267,27352.0,0,3.7,5.1088734,1.0
2018-01-10,0.9660131963411267,27352.0,0,3.675,5.1738224,1.0
2018-01-11,0.9660131963411267,27352.0,0,3.7,5.2329793,1.0
2018-01-12,0.9660131963411267,27352.0,0,3.6,5.24687,1.0
2018-01-16,99835.76601319635,0,-1,3.65,5.293234,-1.0
2018-01-17,0.9660131963518062,27352.0,1,3.65,5.2823224,1.0
2018-01-18,0.9660131963518062,27352.0,0,3.6,5.3756156,1.0
2018-01-19,0.9660131963518062,27352.0,0,3.75,5.4566274,1.0
2018-01-22,0.9660131963518062,27352.0,0,3.8,5.470336,1.0
2018-01-23,108041.36601319636,0,-1,3.95,5.589886,-1.0
2018-01-24,0.11601319635519758,28811.0,1,3.75,5.4440613,1.0
2018-01-25,109481.91601319634,0,-1,3.8,5.511518,-1.0
2018-01-26,109481.91601319634,0,0,3.85,5.5087852,-1.0
2018-01-29,109481.91601319634,0,0,3.75,5.477344,-1.0
2018-01-30,109481.91601319634,0,0,3.625,5.303993,-1.0
2018-01-31,109481.91601319634,0,0,3.5,5.13644,-1.0
2018-02-01,109481.91601319634,0,0,3.3,5.0694046,-1.0
2018-02-02,109481.91601319634,0,0,3.35,4.8648763,-1.0
2018-02-05,109481.91601319634,0,0,3.2,4.6042395,-1.0
2018-02-06,109481.91601319634,0,0,3.2,4.5354896,-1.0
2018-02-07,109481.91601319634,0,0,2.65,4.446487,-1.0
2018-02-08,109481.91601319634,0,0,2.65,4.395866,-1.0
2018-02-09,109481.91601319634,0,0,2.45,4.1835227,-1.0
2018-02-12,109481.91601319634,0,0,2.35,4.027801,-1.0
2018-02-13,109481.91601319634,0,0,2.05,3.9245515,-1.0
2018-02-14,109481.91601319634,0,0,2.2,3.7809749,-1.0
2018-02-15,109481.91601319634,0,0,2.1,3.5547197,-1.0
2018-02-16,109481.91601319634,0,0,2.25,3.4990156,-1.0
2018-02-20,109481.91601319634,0,0,2.15,3.3672237,-1.0
2018-02-21,109481.91601319634,0,0,2.0,3.296758,-1.0
2018-02-22,109481.91601319634,0,0,2.05,3.1392076,-1.0
2018-02-23,109481.91601319634,0,0,2.075,3.0280864,-1.0
2018-02-26,109481.91601319634,0,0,2.2,2.9980454,-1.0
2018-02-27,1.916013196343556,54740.0,1,2.0,2.9812458,1.0
2018-02-28,1.916013196343556,54740.0,0,2.0,3.0906913,1.0
2018-03-01,1.916013196343556,54740.0,0,1.95,3.100465,1.0
2018-03-02,1.916013196343556,54740.0,0,1.925,3.140536,1.0
2018-03-05,1.916013196343556,54740.0,0,1.95,3.2414181,1.0
2018-03-06,1.916013196343556,54740.0,0,1.975,3.3017523,1.0
2018-03-07,1.916013196343556,54740.0,0,2.0,3.3422458,1.0
2018-03-08,1.916013196343556,54740.0,0,2.0,3.4355845,1.0
2018-03-09,1.916013196343556,54740.0,0,1.9,3.6466315,1.0
2018-03-12,1.916013196343556,54740.0,0,1.95,3.8752291,1.0
2018-03-13,1.916013196343556,54740.0,0,2.05,3.966895,1.0
2018-03-14,1.916013196343556,54740.0,0,2.15,4.091748,1.0
2018-03-15,1.916013196343556,54740.0,0,2.1,4.3197613,1.0
2018-03-16,1.916013196343556,54740.0,0,2.15,4.5023108,1.0
2018-03-19,1.916013196343556,54740.0,0,2.05,4.5237565,1.0
2018-03-20,114955.91601319634,0,-1,2.1,4.6235595,-1.0
2018-03-21,1.166013196343556,51091.0,1,2.25,4.623158,1.0
2018-03-22,1.166013196343556,51091.0,0,2.3,4.7887893,1.0
2018-03-23,1.166013196343556,51091.0,0,2.05,4.866904,1.0
2018-03-26,108569.54101319634,0,-1,2.125,4.9152164,-1.0
