,presupuesto,acciones,estado,valor,pred,dif
2017-07-19,5.284498601707838,2102.0,1,61.33,57.298275,1.0
2017-07-20,128395.4444986017,0,-1,61.08,57.95452,-1.0
2017-07-21,128395.4444986017,0,0,60.93,57.61317,-1.0
2017-07-24,47.284498601709004,2089.0,1,61.44,57.288433,1.0
2017-07-25,47.284498601709004,2089.0,0,60.95,57.624523,1.0
2017-07-26,47.284498601709004,2089.0,0,62.64,58.114773,1.0
2017-07-27,47.284498601709004,2089.0,0,61.17,58.972942,1.0
2017-07-28,128416.33449860172,0,-1,61.45,59.47093,-1.0
2017-07-31,36.9644986017135,2077.0,1,61.81,59.45975,1.0
2017-08-01,36.9644986017135,2077.0,0,62.4,59.500412,1.0
2017-08-02,127668.61449860172,0,-1,61.45,60.486073,-1.0
2017-08-03,127668.61449860172,0,0,63.97,60.23827,-1.0
2017-08-04,52.034498601721154,2058.0,1,62.01,60.16095,1.0
2017-08-08,126269.17449860171,0,-1,61.33,60.776096,-1.0
2017-08-09,10.51449860170947,2057.0,1,61.38,60.335213,1.0
2017-08-10,123862.48449860171,0,-1,60.21,60.546097,-1.0
2017-08-11,123862.48449860171,0,0,60.74,58.5712,-1.0
2017-08-14,123862.48449860171,0,0,61.89,58.469563,-1.0
2017-08-15,46.424498601714674,1998.0,1,61.97,58.27277,1.0
2017-08-16,125700.64449860172,0,-1,62.89,59.087704,-1.0
2017-08-17,14.884498601721134,2048.0,1,61.37,58.476402,1.0
2017-08-18,127011.36449860172,0,-1,62.01,59.26796,-1.0
2017-08-21,53.46449860171472,2055.0,1,61.78,58.562435,1.0
2017-08-22,132107.76449860173,0,-1,64.26,58.85284,-1.0
2017-08-23,55.13449860171524,2063.0,1,64.01,58.60088,1.0
2017-08-24,130911.22449860172,0,-1,63.43,60.466187,-1.0
2017-08-25,56.44449860172121,2091.0,1,62.58,59.947933,1.0
2017-08-28,131266.69449860172,0,-1,62.75,60.82046,-1.0
2017-08-29,53.53449860172527,2067.0,1,63.48,60.27004,1.0
2017-08-30,53.53449860172527,2067.0,0,65.68,60.277798,1.0
2017-08-31,53.53449860172527,2067.0,0,65.56,60.715897,1.0
2017-09-01,134656.57449860172,0,-1,65.12,62.53162,-1.0
2017-09-05,3.0744986017293456,2070.0,1,65.05,61.361675,1.0
2017-09-06,3.0744986017293456,2070.0,0,64.0,62.56669,1.0
2017-09-07,136271.17449860173,0,-1,65.83,62.627445,-1.0
2017-09-08,48.03449860171497,2098.0,1,64.93,62.14594,1.0
2017-09-11,138851.7144986017,0,-1,66.16,63.346706,-1.0
2017-09-12,62.714498601701166,2100.0,1,66.09,62.6552,1.0
2017-09-13,62.714498601701166,2100.0,0,65.4,62.972485,1.0
2017-09-14,136919.7144986017,0,-1,65.17,63.29672,-1.0
2017-09-15,29.71449860170833,2106.0,1,65.0,62.388638,1.0
2017-09-18,135234.91449860172,0,-1,64.2,63.244205,-1.0
2017-09-19,135234.91449860172,0,0,64.31,62.607407,-1.0
2017-09-20,135234.91449860172,0,0,65.0,62.466732,-1.0
2017-09-21,26.92449860172117,2109.0,1,64.11,61.02223,1.0
2017-09-22,134792.02449860174,0,-1,63.9,62.00033,-1.0
2017-09-25,10.364498601733871,2169.0,1,62.14,61.416355,1.0
2017-09-26,133967.80449860173,0,-1,61.76,61.936306,-1.0
2017-09-27,133967.80449860173,0,0,63.09,60.642284,-1.0
2017-09-28,133967.80449860173,0,0,63.54,59.84048,-1.0
2017-09-29,22.074498601744565,2077.0,1,64.49,59.21331,1.0
2017-10-02,22.074498601744565,2077.0,0,63.39,59.955997,1.0
2017-10-03,131807.72449860175,0,-1,63.45,60.206333,-1.0
2017-10-04,34.20449860174136,2104.0,1,62.63,60.006664,1.0
2017-10-05,132775.56449860174,0,-1,63.09,60.743908,-1.0
2017-10-06,13.814498601743253,2099.0,1,63.25,59.089993,1.0
2017-10-09,128430.63449860174,0,-1,61.18,60.26903,-1.0
2017-10-10,128430.63449860174,0,0,61.45,59.377872,-1.0
